"subjectId" "activityName" "variable" "mean"
"990" 5 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.Mean" -0.571344138723404
"991" 6 "LAYING" "tBodyAcc.Mean.X" 0.248656520140351
"992" 6 "LAYING" "tBodyAcc.Mean.Y" -0.0102529170561404
"993" 6 "LAYING" "tBodyAcc.Mean.Z" -0.133119570368421
"994" 6 "LAYING" "tGravityAcc.Mean.X" -0.47670987877193
"995" 6 "LAYING" "tGravityAcc.Mean.Y" 0.956593814210526
"996" 6 "LAYING" "tGravityAcc.Mean.Z" 0.175867709021053
"997" 6 "LAYING" "tBodyAccJerk.Mean.X" 0.0963481955263158
"998" 6 "LAYING" "tBodyAccJerk.Mean.Y" -0.00114529240245614
"999" 6 "LAYING" "tBodyAccJerk.Mean.Z" 0.00328817288070175
"1000" 6 "LAYING" "tBodyGyro.Mean.X" -0.0079605026754386
"1001" 6 "LAYING" "tBodyGyro.Mean.Y" -0.107218315054386
"1002" 6 "LAYING" "tBodyGyro.Mean.Z" 0.179102058245614
"1003" 6 "LAYING" "tBodyGyroJerk.Mean.X" -0.111267284631579
"1004" 6 "LAYING" "tBodyGyroJerk.Mean.Y" -0.0424104289992982
"1005" 6 "LAYING" "tBodyGyroJerk.Mean.Z" -0.0717774743859649
"1006" 6 "LAYING" "tBodyAccMag.Mean" -0.918878850824561
"1007" 6 "LAYING" "tGravityAccMag.Mean" -0.918878850824561
"1008" 6 "LAYING" "tBodyAccJerkMag.Mean" -0.954750504912281
"1009" 6 "LAYING" "tBodyGyroMag.Mean" -0.908980174736842
"1010" 6 "LAYING" "tBodyGyroJerkMag.Mean" -0.955645738245614
"1011" 6 "LAYING" "fBodyAcc.Mean.X" -0.939114254210526
"1012" 6 "LAYING" "fBodyAcc.Mean.Y" -0.923706791403509
"1013" 6 "LAYING" "fBodyAcc.Mean.Z" -0.938044912280702
"1014" 6 "LAYING" "fBodyAccJerk.Mean.X" -0.967072436842105
"1015" 6 "LAYING" "fBodyAccJerk.Mean.Y" -0.936043420175439
"1016" 6 "LAYING" "fBodyAccJerk.Mean.Z" -0.954425844736842
"1017" 6 "LAYING" "fBodyGyro.Mean.X" -0.935439769649123
"1018" 6 "LAYING" "fBodyGyro.Mean.Y" -0.941771544385965
"1019" 6 "LAYING" "fBodyGyro.Mean.Z" -0.932636612807018
"1020" 6 "LAYING" "fBodyAccMag.Mean" -0.91235165222807
"1021" 6 "LAYING" "fBodyBodyAccJerkMag.Mean" -0.948655471052632
"1022" 6 "LAYING" "fBodyBodyGyroMag.Mean" -0.930153639473684
"1023" 6 "LAYING" "fBodyBodyGyroJerkMag.Mean" -0.953695957368421
"1024" 6 "SITTING" "tBodyAcc.Mean.X" 0.276778487454545
"1025" 6 "SITTING" "tBodyAcc.Mean.Y" -0.0145911615290909
"1026" 6 "SITTING" "tBodyAcc.Mean.Z" -0.110127728709091
"1027" 6 "SITTING" "tGravityAcc.Mean.X" 0.933692934909091
"1028" 6 "SITTING" "tGravityAcc.Mean.Y" 0.0682628663363636
"1029" 6 "SITTING" "tGravityAcc.Mean.Z" 0.0695219657167273
"1030" 6 "SITTING" "tBodyAccJerk.Mean.X" 0.0754721635223636
"1031" 6 "SITTING" "tBodyAccJerk.Mean.Y" 2.55649800000023e-06
"1032" 6 "SITTING" "tBodyAccJerk.Mean.Z" 0.00623727782090909
"1033" 6 "SITTING" "tBodyGyro.Mean.X" -0.0372442282830909
"1034" 6 "SITTING" "tBodyGyro.Mean.Y" -0.0899083302550909
"1035" 6 "SITTING" "tBodyGyro.Mean.Z" 0.0854346006181818
"1036" 6 "SITTING" "tBodyGyroJerk.Mean.X" -0.0936693524363636
"1037" 6 "SITTING" "tBodyGyroJerk.Mean.Y" -0.0333986700025455
"1038" 6 "SITTING" "tBodyGyroJerk.Mean.Z" -0.0465504310978182
"1039" 6 "SITTING" "tBodyAccMag.Mean" -0.949543531272727
"1040" 6 "SITTING" "tGravityAccMag.Mean" -0.949543531272727
"1041" 6 "SITTING" "tBodyAccJerkMag.Mean" -0.962733502
"1042" 6 "SITTING" "tBodyGyroMag.Mean" -0.932703812181818
"1043" 6 "SITTING" "tBodyGyroJerkMag.Mean" -0.962929227818182
"1044" 6 "SITTING" "fBodyAcc.Mean.X" -0.975351454727273
"1045" 6 "SITTING" "fBodyAcc.Mean.Y" -0.928264365454545
"1046" 6 "SITTING" "fBodyAcc.Mean.Z" -0.935798115272727
"1047" 6 "SITTING" "fBodyAccJerk.Mean.X" -0.971037479818182
"1048" 6 "SITTING" "fBodyAccJerk.Mean.Y" -0.947070821272727
"1049" 6 "SITTING" "fBodyAccJerk.Mean.Z" -0.954199785636364
"1050" 6 "SITTING" "fBodyGyro.Mean.X" -0.939671400545455
"1051" 6 "SITTING" "fBodyGyro.Mean.Y" -0.943857393090909
"1052" 6 "SITTING" "fBodyGyro.Mean.Z" -0.934764895454545
"1053" 6 "SITTING" "fBodyAccMag.Mean" -0.935750391272727
"1054" 6 "SITTING" "fBodyBodyAccJerkMag.Mean" -0.948348653636364
"1055" 6 "SITTING" "fBodyBodyGyroMag.Mean" -0.929725679272727
"1056" 6 "SITTING" "fBodyBodyGyroJerkMag.Mean" -0.952034566
"1057" 6 "STANDING" "tBodyAcc.Mean.X" 0.280346248596491
"1058" 6 "STANDING" "tBodyAcc.Mean.Y" -0.0181236327175439
"1059" 6 "STANDING" "tBodyAcc.Mean.Z" -0.112172831947368
"1060" 6 "STANDING" "tGravityAcc.Mean.X" 0.945139003859649
"1061" 6 "STANDING" "tGravityAcc.Mean.Y" -0.230251036140351
"1062" 6 "STANDING" "tGravityAcc.Mean.Z" 0.0139193473596491
"1063" 6 "STANDING" "tBodyAccJerk.Mean.X" 0.0730699604561404
"1064" 6 "STANDING" "tBodyAccJerk.Mean.Y" 0.00871883993421053
"1065" 6 "STANDING" "tBodyAccJerk.Mean.Z" -0.00481712245438596
"1066" 6 "STANDING" "tBodyGyro.Mean.X" -0.028251913022807
"1067" 6 "STANDING" "tBodyGyro.Mean.Y" -0.0589823639438597
"1068" 6 "STANDING" "tBodyGyro.Mean.Z" 0.0767394745964912
"1069" 6 "STANDING" "tBodyGyroJerk.Mean.X" -0.103292534210526
"1070" 6 "STANDING" "tBodyGyroJerk.Mean.Y" -0.0428828304736842
"1071" 6 "STANDING" "tBodyGyroJerk.Mean.Z" -0.0506432189438596
"1072" 6 "STANDING" "tBodyAccMag.Mean" -0.945022876491228
"1073" 6 "STANDING" "tGravityAccMag.Mean" -0.945022876491228
"1074" 6 "STANDING" "tBodyAccJerkMag.Mean" -0.967102436140351
"1075" 6 "STANDING" "tBodyGyroMag.Mean" -0.939404744385965
"1076" 6 "STANDING" "tBodyGyroJerkMag.Mean" -0.963406222982456
"1077" 6 "STANDING" "fBodyAcc.Mean.X" -0.977100287368421
"1078" 6 "STANDING" "fBodyAcc.Mean.Y" -0.930336471754386
"1079" 6 "STANDING" "fBodyAcc.Mean.Z" -0.942864017017544
"1080" 6 "STANDING" "fBodyAccJerk.Mean.X" -0.97348053877193
"1081" 6 "STANDING" "fBodyAccJerk.Mean.Y" -0.951405464912281
"1082" 6 "STANDING" "fBodyAccJerk.Mean.Z" -0.963743518070175
"1083" 6 "STANDING" "fBodyGyro.Mean.X" -0.931612384385965
"1084" 6 "STANDING" "fBodyGyro.Mean.Y" -0.943273146140351
"1085" 6 "STANDING" "fBodyGyro.Mean.Z" -0.943239602105263
"1086" 6 "STANDING" "fBodyAccMag.Mean" -0.945949804035088
"1087" 6 "STANDING" "fBodyBodyAccJerkMag.Mean" -0.955914005438597
"1088" 6 "STANDING" "fBodyBodyGyroMag.Mean" -0.926664297017544
"1089" 6 "STANDING" "fBodyBodyGyroJerkMag.Mean" -0.955425138245614
"1090" 6 "WALKING" "tBodyAcc.Mean.X" 0.283658868070175
"1091" 6 "WALKING" "tBodyAcc.Mean.Y" -0.0168954189082456
"1092" 6 "WALKING" "tBodyAcc.Mean.Z" -0.110303165877193
"1093" 6 "WALKING" "tGravityAcc.Mean.X" 0.958067455087719
"1094" 6 "WALKING" "tGravityAcc.Mean.Y" -0.214694852280702
"1095" 6 "WALKING" "tGravityAcc.Mean.Z" 0.0331888826842105
"1096" 6 "WALKING" "tBodyAccJerk.Mean.X" 0.0699585876912281
"1097" 6 "WALKING" "tBodyAccJerk.Mean.Y" -0.0164831715964912
"1098" 6 "WALKING" "tBodyAccJerk.Mean.Z" -0.00738931200701754
"1099" 6 "WALKING" "tBodyGyro.Mean.X" -0.025509618645614
"1100" 6 "WALKING" "tBodyGyro.Mean.Y" -0.0744462466
"1101" 6 "WALKING" "tBodyGyro.Mean.Z" 0.0838808799280702
"1102" 6 "WALKING" "tBodyGyroJerk.Mean.X" -0.0878891090105263
"1103" 6 "WALKING" "tBodyGyroJerk.Mean.Y" -0.0362308971842105
"1104" 6 "WALKING" "tBodyGyroJerk.Mean.Z" -0.0539597284210526
"1105" 6 "WALKING" "tBodyAccMag.Mean" -0.166840713631579
"1106" 6 "WALKING" "tGravityAccMag.Mean" -0.166840713631579
"1107" 6 "WALKING" "tBodyAccJerkMag.Mean" -0.195117026052632
"1108" 6 "WALKING" "tBodyGyroMag.Mean" -0.281207841122807
"1109" 6 "WALKING" "tBodyGyroJerkMag.Mean" -0.321290483140351
"1110" 6 "WALKING" "fBodyAcc.Mean.X" -0.187934323140351
"1111" 6 "WALKING" "fBodyAcc.Mean.Y" 0.140781621991228
"1112" 6 "WALKING" "fBodyAcc.Mean.Z" -0.498520164385965
"1113" 6 "WALKING" "fBodyAccJerk.Mean.X" -0.150942917824561
"1114" 6 "WALKING" "fBodyAccJerk.Mean.Y" -0.0753742321614035
"1115" 6 "WALKING" "fBodyAccJerk.Mean.Z" -0.541438616140351
"1116" 6 "WALKING" "fBodyGyro.Mean.X" -0.239650710533333
"1117" 6 "WALKING" "fBodyGyro.Mean.Y" -0.341378429473684
"1118" 6 "WALKING" "fBodyGyro.Mean.Z" -0.203575458733333
"1119" 6 "WALKING" "fBodyAccMag.Mean" -0.201386607649123
"1120" 6 "WALKING" "fBodyBodyAccJerkMag.Mean" -0.055401423331579
"1121" 6 "WALKING" "fBodyBodyGyroMag.Mean" -0.329681123368421
"1122" 6 "WALKING" "fBodyBodyGyroJerkMag.Mean" -0.366500534122807
"1123" 6 "WALKING_DOWNSTAIRS" "tBodyAcc.Mean.X" 0.277045258145833
"1124" 6 "WALKING_DOWNSTAIRS" "tBodyAcc.Mean.Y" -0.019536840063125
"1125" 6 "WALKING_DOWNSTAIRS" "tBodyAcc.Mean.Z" -0.107209356208333
"1126" 6 "WALKING_DOWNSTAIRS" "tGravityAcc.Mean.X" 0.928531455208333
"1127" 6 "WALKING_DOWNSTAIRS" "tGravityAcc.Mean.Y" -0.214046334375
"1128" 6 "WALKING_DOWNSTAIRS" "tGravityAcc.Mean.Z" -0.00307981704708333
"1129" 6 "WALKING_DOWNSTAIRS" "tBodyAccJerk.Mean.X" 0.103681343708333
"1130" 6 "WALKING_DOWNSTAIRS" "tBodyAccJerk.Mean.Y" 0.00987685807166667
"1131" 6 "WALKING_DOWNSTAIRS" "tBodyAccJerk.Mean.Z" -0.00932470617291667
"1132" 6 "WALKING_DOWNSTAIRS" "tBodyGyro.Mean.X" -0.0960837437708333
"1133" 6 "WALKING_DOWNSTAIRS" "tBodyGyro.Mean.Y" -0.0341782208604167
"1134" 6 "WALKING_DOWNSTAIRS" "tBodyGyro.Mean.Z" 0.0870012595210417
"1135" 6 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.Mean.X" -0.0256452232354167
"1136" 6 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.Mean.Y" -0.0768089915604167
"1137" 6 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.Mean.Z" -0.0372228650416667
"1138" 6 "WALKING_DOWNSTAIRS" "tBodyAccMag.Mean" 0.333754731458333
"1139" 6 "WALKING_DOWNSTAIRS" "tGravityAccMag.Mean" 0.333754731458333
"1140" 6 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.Mean" 0.10384507225
"1141" 6 "WALKING_DOWNSTAIRS" "tBodyGyroMag.Mean" 0.0142677821595833
"1142" 6 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.Mean" -0.0829366854166667
"1143" 6 "WALKING_DOWNSTAIRS" "fBodyAcc.Mean.X" 0.328308506041667
"1144" 6 "WALKING_DOWNSTAIRS" "fBodyAcc.Mean.Y" 0.339771173822917
"1145" 6 "WALKING_DOWNSTAIRS" "fBodyAcc.Mean.Z" -0.277602590916667
"1146" 6 "WALKING_DOWNSTAIRS" "fBodyAccJerk.Mean.X" 0.136554991314583
"1147" 6 "WALKING_DOWNSTAIRS" "fBodyAccJerk.Mean.Y" 0.1372024523
"1148" 6 "WALKING_DOWNSTAIRS" "fBodyAccJerk.Mean.Z" -0.283086205125
"1149" 6 "WALKING_DOWNSTAIRS" "fBodyGyro.Mean.X" 0.0633716052854167
"1150" 6 "WALKING_DOWNSTAIRS" "fBodyGyro.Mean.Y" -0.130327465789583
"1151" 6 "WALKING_DOWNSTAIRS" "fBodyGyro.Mean.Z" 0.15284524938125
"1152" 6 "WALKING_DOWNSTAIRS" "fBodyAccMag.Mean" 0.395958034583333
"1153" 6 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.Mean" 0.243834258785417
"1154" 6 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.Mean" -0.0143735434
"1155" 6 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.Mean" -0.132705384364583
"1156" 6 "WALKING_UPSTAIRS" "tBodyAcc.Mean.X" 0.268229355098039
"1157" 6 "WALKING_UPSTAIRS" "tBodyAcc.Mean.Y" -0.0272425385070588
"1158" 6 "WALKING_UPSTAIRS" "tBodyAcc.Mean.Z" -0.122082438784314
"1159" 6 "WALKING_UPSTAIRS" "tGravityAcc.Mean.X" 0.913632241568627
"1160" 6 "WALKING_UPSTAIRS" "tGravityAcc.Mean.Y" -0.340732608823529
"1161" 6 "WALKING_UPSTAIRS" "tGravityAcc.Mean.Z" -0.0184608964392157
"1162" 6 "WALKING_UPSTAIRS" "tBodyAccJerk.Mean.X" 0.07210675
"1163" 6 "WALKING_UPSTAIRS" "tBodyAccJerk.Mean.Y" 0.00371343419607843
"1164" 6 "WALKING_UPSTAIRS" "tBodyAccJerk.Mean.Z" -0.00237816579411765
"1165" 6 "WALKING_UPSTAIRS" "tBodyGyro.Mean.X" -0.0767406825588235
"1166" 6 "WALKING_UPSTAIRS" "tBodyGyro.Mean.Y" -0.0518981989072549
"1167" 6 "WALKING_UPSTAIRS" "tBodyGyro.Mean.Z" 0.0664234025976471
"1168" 6 "WALKING_UPSTAIRS" "tBodyGyroJerk.Mean.X" -0.0652024492378431
"1169" 6 "WALKING_UPSTAIRS" "tBodyGyroJerk.Mean.Y" -0.0457705354509804
"1170" 6 "WALKING_UPSTAIRS" "tBodyGyroJerk.Mean.Z" -0.0576800048435294
"1171" 6 "WALKING_UPSTAIRS" "tBodyAccMag.Mean" 0.0177790974433333
"1172" 6 "WALKING_UPSTAIRS" "tGravityAccMag.Mean" 0.0177790974433333
"1173" 6 "WALKING_UPSTAIRS" "tBodyAccJerkMag.Mean" -0.207379799254902
"1174" 6 "WALKING_UPSTAIRS" "tBodyGyroMag.Mean" -0.12912124415098
"1175" 6 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.Mean" -0.342895367921569
"1176" 6 "WALKING_UPSTAIRS" "fBodyAcc.Mean.X" -0.131075372803922
"1177" 6 "WALKING_UPSTAIRS" "fBodyAcc.Mean.Y" 0.0978035099588235
"1178" 6 "WALKING_UPSTAIRS" "fBodyAcc.Mean.Z" -0.42724809972549
"1179" 6 "WALKING_UPSTAIRS" "fBodyAccJerk.Mean.X" -0.244812769960784
"1180" 6 "WALKING_UPSTAIRS" "fBodyAccJerk.Mean.Y" -0.122991594331373
"1181" 6 "WALKING_UPSTAIRS" "fBodyAccJerk.Mean.Z" -0.549314615882353
"1182" 6 "WALKING_UPSTAIRS" "fBodyGyro.Mean.X" -0.115065008156863
"1183" 6 "WALKING_UPSTAIRS" "fBodyGyro.Mean.Y" -0.329653779629412
"1184" 6 "WALKING_UPSTAIRS" "fBodyGyro.Mean.Z" -0.0464142110215686
"1185" 6 "WALKING_UPSTAIRS" "fBodyAccMag.Mean" -0.0819479396203922
"1186" 6 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.Mean" -0.169868234496078
"1187" 6 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.Mean" -0.230627015078431
"1188" 6 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.Mean" -0.45923633377451
"1189" 7 "LAYING" "tBodyAcc.Mean.X" 0.250176694038462
"1190" 7 "LAYING" "tBodyAcc.Mean.Y" -0.0204411516884615
"1191" 7 "LAYING" "tBodyAcc.Mean.Z" -0.101361036576923
"1192" 7 "LAYING" "tGravityAcc.Mean.X" -0.502814250576923
"1193" 7 "LAYING" "tGravityAcc.Mean.Y" 0.393444278076923
"1194" 7 "LAYING" "tGravityAcc.Mean.Z" 0.907537823461538
"1195" 7 "LAYING" "tBodyAccJerk.Mean.X" 0.0968904018076923
"1196" 7 "LAYING" "tBodyAccJerk.Mean.Y" 0.0250624183634615
"1197" 7 "LAYING" "tBodyAccJerk.Mean.Z" -0.0131653918205769
"1198" 7 "LAYING" "tBodyGyro.Mean.X" -0.00282641913096154
"1199" 7 "LAYING" "tBodyGyro.Mean.Y" -0.133605695057692
"1200" 7 "LAYING" "tBodyGyro.Mean.Z" 0.155920029769231
"1201" 7 "LAYING" "tBodyGyroJerk.Mean.X" -0.105944243484615
"1202" 7 "LAYING" "tBodyGyroJerk.Mean.Y" -0.0358897425826923
"1203" 7 "LAYING" "tBodyGyroJerk.Mean.Z" -0.0671901794615385
"1204" 7 "LAYING" "tBodyAccMag.Mean" -0.936392023846154
"1205" 7 "LAYING" "tGravityAccMag.Mean" -0.936392023846154
"1206" 7 "LAYING" "tBodyAccJerkMag.Mean" -0.980127239615385
"1207" 7 "LAYING" "tBodyGyroMag.Mean" -0.915793634807692
"1208" 7 "LAYING" "tBodyGyroJerkMag.Mean" -0.983008829038462
"1209" 7 "LAYING" "fBodyAcc.Mean.X" -0.953424245576923
"1210" 7 "LAYING" "fBodyAcc.Mean.Y" -0.942193953846154
"1211" 7 "LAYING" "fBodyAcc.Mean.Z" -0.958611644615385
"1212" 7 "LAYING" "fBodyAccJerk.Mean.X" -0.980393046923077
"1213" 7 "LAYING" "fBodyAccJerk.Mean.Y" -0.972531648846154
"1214" 7 "LAYING" "fBodyAccJerk.Mean.Z" -0.969524977692308
"1215" 7 "LAYING" "fBodyGyro.Mean.X" -0.953684547692308
"1216" 7 "LAYING" "fBodyGyro.Mean.Y" -0.957570207692308
"1217" 7 "LAYING" "fBodyGyro.Mean.Z" -0.956905310961538
"1218" 7 "LAYING" "fBodyAccMag.Mean" -0.927976880634615
"1219" 7 "LAYING" "fBodyBodyAccJerkMag.Mean" -0.968066259230769
"1220" 7 "LAYING" "fBodyBodyGyroMag.Mean" -0.941130719230769
"1221" 7 "LAYING" "fBodyBodyGyroJerkMag.Mean" -0.974117912115385
"1222" 7 "SITTING" "tBodyAcc.Mean.X" 0.284674637291667
"1223" 7 "SITTING" "tBodyAcc.Mean.Y" -0.01461097580375
"1224" 7 "SITTING" "tBodyAcc.Mean.Z" -0.122464597625
"1225" 7 "SITTING" "tGravityAcc.Mean.X" 0.969147824375
"1226" 7 "SITTING" "tGravityAcc.Mean.Y" 0.00608846646041667
"1227" 7 "SITTING" "tGravityAcc.Mean.Z" 0.0649636250354167
"1228" 7 "SITTING" "tBodyAccJerk.Mean.X" 0.0668519793125
"1229" 7 "SITTING" "tBodyAccJerk.Mean.Y" 0.0116863419310417
"1230" 7 "SITTING" "tBodyAccJerk.Mean.Z" 0.0162004141964583
"1231" 7 "SITTING" "tBodyGyro.Mean.X" -0.04963797197125
"1232" 7 "SITTING" "tBodyGyro.Mean.Y" -0.03361196465625
"1233" 7 "SITTING" "tBodyGyro.Mean.Z" 0.0259476655145833
"1234" 7 "SITTING" "tBodyGyroJerk.Mean.X" -0.0938155625083333
"1235" 7 "SITTING" "tBodyGyroJerk.Mean.Y" -0.0396444885
"1236" 7 "SITTING" "tBodyGyroJerk.Mean.Z" -0.0454566269166667
"1237" 7 "SITTING" "tBodyAccMag.Mean" -0.918432107083333
"1238" 7 "SITTING" "tGravityAccMag.Mean" -0.918432107083333
"1239" 7 "SITTING" "tBodyAccJerkMag.Mean" -0.976559676458333
"1240" 7 "SITTING" "tBodyGyroMag.Mean" -0.897870535
"1241" 7 "SITTING" "tBodyGyroJerkMag.Mean" -0.981665122291667
"1242" 7 "SITTING" "fBodyAcc.Mean.X" -0.972697126875
"1243" 7 "SITTING" "fBodyAcc.Mean.Y" -0.93149063375
"1244" 7 "SITTING" "fBodyAcc.Mean.Z" -0.904675337916667
"1245" 7 "SITTING" "fBodyAccJerk.Mean.X" -0.982037243958333
"1246" 7 "SITTING" "fBodyAccJerk.Mean.Y" -0.969423612916667
"1247" 7 "SITTING" "fBodyAccJerk.Mean.Z" -0.968503504791667
"1248" 7 "SITTING" "fBodyGyro.Mean.X" -0.9436317575
"1249" 7 "SITTING" "fBodyGyro.Mean.Y" -0.956678065
"1250" 7 "SITTING" "fBodyGyro.Mean.Z" -0.9474199325
"1251" 7 "SITTING" "fBodyAccMag.Mean" -0.90895677625
"1252" 7 "SITTING" "fBodyBodyAccJerkMag.Mean" -0.970954184166667
"1253" 7 "SITTING" "fBodyBodyGyroMag.Mean" -0.933081955208333
"1254" 7 "SITTING" "fBodyBodyGyroJerkMag.Mean" -0.978634991458333
"1255" 7 "STANDING" "tBodyAcc.Mean.X" 0.282723539433962
"1256" 7 "STANDING" "tBodyAcc.Mean.Y" -0.0145740341037736
"1257" 7 "STANDING" "tBodyAcc.Mean.Z" -0.0997778303207547
"1258" 7 "STANDING" "tGravityAcc.Mean.X" 0.958728687924528
"1259" 7 "STANDING" "tGravityAcc.Mean.Y" -0.117607048924528
"1260" 7 "STANDING" "tGravityAcc.Mean.Z" -0.0516573721320755
"1261" 7 "STANDING" "tBodyAccJerk.Mean.X" 0.0751915112830189
"1262" 7 "STANDING" "tBodyAccJerk.Mean.Y" 0.00694700354075472
"1263" 7 "STANDING" "tBodyAccJerk.Mean.Z" -0.0108420294035849
"1264" 7 "STANDING" "tBodyGyro.Mean.X" -0.0291582212545283
"1265" 7 "STANDING" "tBodyGyro.Mean.Y" -0.0774336443396226
"1266" 7 "STANDING" "tBodyGyro.Mean.Z" 0.0851045000566038
"1267" 7 "STANDING" "tBodyGyroJerk.Mean.X" -0.0901539662169811
"1268" 7 "STANDING" "tBodyGyroJerk.Mean.Y" -0.0412797611886792
"1269" 7 "STANDING" "tBodyGyroJerk.Mean.Z" -0.0545390015471698
"1270" 7 "STANDING" "tBodyAccMag.Mean" -0.942724659245283
"1271" 7 "STANDING" "tGravityAccMag.Mean" -0.942724659245283
"1272" 7 "STANDING" "tBodyAccJerkMag.Mean" -0.973381306226415
"1273" 7 "STANDING" "tBodyGyroMag.Mean" -0.943425564528302
"1274" 7 "STANDING" "tBodyGyroJerkMag.Mean" -0.977377083018868
"1275" 7 "STANDING" "fBodyAcc.Mean.X" -0.976681834339623
"1276" 7 "STANDING" "fBodyAcc.Mean.Y" -0.941883783773585
"1277" 7 "STANDING" "fBodyAcc.Mean.Z" -0.938550519811321
"1278" 7 "STANDING" "fBodyAccJerk.Mean.X" -0.976323086226415
"1279" 7 "STANDING" "fBodyAccJerk.Mean.Y" -0.967165093018868
"1280" 7 "STANDING" "fBodyAccJerk.Mean.Z" -0.968229643018868
"1281" 7 "STANDING" "fBodyGyro.Mean.X" -0.938121637735849
"1282" 7 "STANDING" "fBodyGyro.Mean.Y" -0.957548671320755
"1283" 7 "STANDING" "fBodyGyro.Mean.Z" -0.957165056226415
"1284" 7 "STANDING" "fBodyAccMag.Mean" -0.945611450377358
"1285" 7 "STANDING" "fBodyBodyAccJerkMag.Mean" -0.967417888301887
"1286" 7 "STANDING" "fBodyBodyGyroMag.Mean" -0.93870498490566
"1287" 7 "STANDING" "fBodyBodyGyroJerkMag.Mean" -0.973671168679245
"1288" 7 "WALKING" "tBodyAcc.Mean.X" 0.275592961754386
"1289" 7 "WALKING" "tBodyAcc.Mean.Y" -0.018653665345614
"1290" 7 "WALKING" "tBodyAcc.Mean.Z" -0.110912234947368
"1291" 7 "WALKING" "tGravityAcc.Mean.X" 0.932566472280702
"1292" 7 "WALKING" "tGravityAcc.Mean.Y" -0.159097003684211
"1293" 7 "WALKING" "tGravityAcc.Mean.Z" -0.160846924029807
"1294" 7 "WALKING" "tBodyAccJerk.Mean.X" 0.0901462649192983
"1295" 7 "WALKING" "tBodyAccJerk.Mean.Y" 0.0184322723280702
"1296" 7 "WALKING" "tBodyAccJerk.Mean.Z" -0.0210398551649123
"1297" 7 "WALKING" "tBodyGyro.Mean.X" 0.00228835208526316
"1298" 7 "WALKING" "tBodyGyro.Mean.Y" -0.0837113724842105
"1299" 7 "WALKING" "tBodyGyro.Mean.Z" 0.0641104602035088
"1300" 7 "WALKING" "tBodyGyroJerk.Mean.X" -0.123654199751333
"1301" 7 "WALKING" "tBodyGyroJerk.Mean.Y" -0.0447766029745614
"1302" 7 "WALKING" "tBodyGyroJerk.Mean.Z" -0.0495713093294737
"1303" 7 "WALKING" "tBodyAccMag.Mean" -0.0978090439438596
"1304" 7 "WALKING" "tGravityAccMag.Mean" -0.0978090439438596
"1305" 7 "WALKING" "tBodyAccJerkMag.Mean" -0.192948900438596
"1306" 7 "WALKING" "tBodyGyroMag.Mean" -0.305959351403509
"1307" 7 "WALKING" "tBodyGyroJerkMag.Mean" -0.300022779964912
"1308" 7 "WALKING" "fBodyAcc.Mean.X" -0.343048405789474
"1309" 7 "WALKING" "fBodyAcc.Mean.Y" -0.0641564202736842
"1310" 7 "WALKING" "fBodyAcc.Mean.Z" 0.0385832252345614
"1311" 7 "WALKING" "fBodyAccJerk.Mean.X" -0.383715797719298
"1312" 7 "WALKING" "fBodyAccJerk.Mean.Y" -0.123192887383684
"1313" 7 "WALKING" "fBodyAccJerk.Mean.Z" -0.106490372892632
"1314" 7 "WALKING" "fBodyGyro.Mean.X" -0.318395104666667
"1315" 7 "WALKING" "fBodyGyro.Mean.Y" -0.151966687436842
"1316" 7 "WALKING" "fBodyGyro.Mean.Z" -0.366733617894737
"1317" 7 "WALKING" "fBodyAccMag.Mean" -0.151243649578947
"1318" 7 "WALKING" "fBodyBodyAccJerkMag.Mean" -0.0384187298547368
"1319" 7 "WALKING" "fBodyBodyGyroMag.Mean" -0.192909765467895
"1320" 7 "WALKING" "fBodyBodyGyroJerkMag.Mean" -0.155339855862632
"1321" 7 "WALKING_DOWNSTAIRS" "tBodyAcc.Mean.X" 0.28030708
"1322" 7 "WALKING_DOWNSTAIRS" "tBodyAcc.Mean.Y" -0.0166332372978723
"1323" 7 "WALKING_DOWNSTAIRS" "tBodyAcc.Mean.Z" -0.096938308587234
"1324" 7 "WALKING_DOWNSTAIRS" "tGravityAcc.Mean.X" 0.930623632765957
"1325" 7 "WALKING_DOWNSTAIRS" "tGravityAcc.Mean.Y" -0.12987167306383
"1326" 7 "WALKING_DOWNSTAIRS" "tGravityAcc.Mean.Z" -0.154935538544681
"1327" 7 "WALKING_DOWNSTAIRS" "tBodyAccJerk.Mean.X" 0.0968926184638298
"1328" 7 "WALKING_DOWNSTAIRS" "tBodyAccJerk.Mean.Y" -0.0191061075170213
"1329" 7 "WALKING_DOWNSTAIRS" "tBodyAccJerk.Mean.Z" -0.0160390392510638
